trace_id,batch_start,initial_pce,final_pce,pce_min,pce_max,degradation_rate_pct_per_khr,early_slope_pct_per_khr,pce_noise_std,t80_hours,t80_censored,reaches_t80_in_window,n_points,batch_id,batch_size
213,2020-06-12 15:50:00,11.5297,2.6832,2.6737,11.6627,47.3432,127.5097,0.49469,9.401,False,True,900,8,33
214,2020-06-12 15:50:00,11.3114,3.3943,3.3884,11.4387,41.5701,114.2258,0.3752,10.756,False,True,900,8,33
215,2020-06-25 20:50:00,10.1189,5.0656,5.0558,10.3535,31.0647,98.3578,0.5561,14.635,False,True,900,9,23
216,2020-06-25 20:50:00,10.324,5.2201,5.2068,10.7021,32.7384,97.5181,0.56051,14.657,False,True,900,9,23
217,2020-06-25 20:50:00,10.6428,5.619,5.6077,10.9535,32.19,92.5342,0.53756,14.661,False,True,900,9,23
218,2020-06-25 20:50:00,10.6785,5.6081,5.5986,11.0323,31.7855,100.6768,0.59086,14.65,False,True,900,9,23
219,2020-06-25 20:50:00,10.6858,5.6014,5.5956,11.0121,31.4335,102.875,0.57519,14.64,False,True,900,9,23
220,2020-06-25 20:50:00,7.969,4.9446,4.9279,9.1236,25.8817,52.2252,0.45377,14.799,False,True,900,9,23
221,2020-06-25 20:50:00,10.7154,5.2971,5.2816,11.0253,33.4389,108.3963,0.60243,14.635,False,True,900,9,23
222,2020-06-25 20:50:00,10.46,5.4977,5.4816,10.802,31.2913,97.9179,0.5625,14.652,False,True,900,9,23
223,2020-06-25 20:50:00,11.155,5.4937,5.4728,11.5394,34.4541,120.8579,0.6748,14.625,False,True,900,9,23
224,2020-06-25 20:50:00,11.0121,5.6484,5.6396,11.4862,33.4482,114.8396,0.67665,14.649,False,True,900,9,23
225,2020-06-25 20:50:00,11.8545,6.0218,6.0027,12.3347,35.4851,131.5547,0.72118,14.63,False,True,900,9,23
226,2020-06-25 20:50:00,11.5219,6.038,6.0284,12.1702,34.7948,123.576,0.71611,14.656,False,True,900,9,23
227,2020-06-25 20:50:00,8.712,6.1048,6.0979,10.077,25.7146,36.228,0.32816,84.067,False,True,900,9,23
228,2020-06-25 20:50:00,10.7427,6.0978,6.085,11.1612,29.8741,88.6327,0.4736,14.67,False,True,900,9,23
229,2020-06-25 20:50:00,9.1682,5.6301,5.6212,11.0362,32.2314,82.9469,0.53205,14.814,False,True,900,9,23
230,2020-06-25 20:50:00,2.97,5.5348,0.8693,9.0111,21.3061,0.9147,0.45373,,True,False,900,9,23
231,2020-06-25 20:50:00,11.3537,6.1521,6.1304,12.0482,34.2618,106.3021,0.58198,14.674,False,True,900,9,23
232,2020-06-25 20:50:00,11.0241,5.9683,5.9582,11.7485,34.422,95.9854,0.52558,14.692,False,True,900,9,23
233,2020-06-25 20:50:00,9.5303,6.2779,6.2694,10.859,28.27,63.0325,0.41894,14.799,False,True,900,9,23
234,2020-06-25 20:50:00,9.9344,5.8339,5.8242,10.1702,27.1598,62.0774,0.391,14.692,False,True,900,9,23
235,2020-06-25 20:50:00,10.9007,6.2733,6.2576,11.8247,32.625,93.5765,0.52551,14.709,False,True,900,9,23
236,2020-06-25 20:50:00,12.3924,6.7941,6.7819,12.7768,35.8381,103.6938,0.57087,14.664,False,True,900,9,23
237,2020-06-25 20:50:00,11.8317,6.2175,6.2028,12.1535,35.9019,97.5,0.53345,14.66,False,True,900,9,23
238,2021-10-22 13:40:00,16.9873,10.1889,1.23,17.1392,16.615,113.7242,1.35653,1.995,False,True,900,10,28
239,2021-10-22 13:40:00,16.4787,11.9455,11.9129,18.344,37.7969,66.6571,0.47177,112.478,False,True,900,10,28
240,2021-10-22 13:40:00,14.4101,10.6243,0.4016,15.0245,-7.5279,165.2913,2.42492,5.462,False,True,900,10,28
241,2021-10-22 13:40:00,18.2133,11.3105,11.2601,18.4974,39.0255,73.1157,0.32771,53.662,False,True,900,10,28
242,2021-10-22 13:40:00,16.2754,9.0825,8.4559,16.479,23.0882,33.8202,0.76776,1.801,False,True,900,10,28
243,2021-10-22 13:40:00,18.3077,14.4001,14.3438,19.4892,32.9869,-46.462,0.32672,144.495,False,True,900,10,28
244,2021-10-22 13:40:00,17.7641,10.9059,10.1476,18.4397,48.2502,69.6564,0.70131,48.058,False,True,900,10,28
245,2021-10-22 13:40:00,18.033,10.7212,10.6964,18.2964,45.1981,231.4291,0.70824,19.373,False,True,900,10,28
246,2021-10-22 13:40:00,18.4636,10.3599,9.1629,18.6903,40.6381,273.686,1.05243,13.759,False,True,900,10,28
247,2021-10-22 13:40:00,16.329,8.7499,8.5169,17.1583,65.5068,3.6295,0.43412,80.461,False,True,900,10,28
248,2021-10-22 13:40:00,17.5341,10.8495,10.7303,17.5887,38.4868,73.7208,0.51287,33.61,False,True,900,10,28
249,2021-10-22 13:40:00,18.3983,10.3846,10.3364,18.872,49.2268,104.1414,0.47347,47.66,False,True,900,10,28
250,2021-10-22 13:40:00,19.7553,11.8243,11.7972,20.3331,63.302,54.0408,0.35798,73.612,False,True,900,10,28
251,2021-10-22 13:40:00,15.6683,9.4787,7.9128,16.5278,42.6851,15.3062,1.56046,38.181,False,True,900,10,28
252,2021-10-22 13:40:00,10.7472,8.9008,8.8579,15.0059,41.9366,-104.8868,0.65697,,True,False,900,10,28
253,2021-10-22 13:40:00,16.9123,11.8495,11.3542,17.508,31.4512,133.3197,0.78689,48.48,False,True,900,10,28
254,2021-10-22 13:40:00,19.5816,11.9779,11.9573,19.8605,36.7015,306.2743,1.00755,12.761,False,True,900,10,28
255,2021-10-22 13:40:00,17.4968,8.8778,8.3862,17.7576,45.4089,238.5889,1.04966,14.818,False,True,900,10,28
256,2021-10-22 13:40:00,20.0031,12.8341,12.7842,20.2539,39.0379,178.9892,0.69505,30.261,False,True,900,10,28
257,2021-10-22 13:40:00,21.9699,11.3866,11.3345,22.127,61.4007,158.6042,0.46889,30.655,False,True,900,10,28
258,2021-10-22 13:40:00,19.0911,7.7843,7.4027,19.2824,87.7029,68.0602,1.06364,12.777,False,True,900,10,28
259,2021-10-22 13:40:00,18.9263,9.2767,9.2342,19.4029,75.6857,53.5824,0.72111,44.991,False,True,900,10,28
260,2021-10-22 13:40:00,11.7467,10.1735,5.7105,17.4702,47.6142,-308.203,1.5017,,True,False,900,10,28
261,2021-10-22 13:40:00,12.2414,8.0163,3.2178,16.1725,40.4583,165.5385,0.85203,0.0,False,True,900,10,28
262,2021-10-22 13:40:00,19.5629,12.6303,11.8491,19.7425,42.8172,95.6944,1.37497,38.618,False,True,900,10,28
263,2021-10-22 13:40:00,18.0192,9.8545,9.7925,18.9196,65.6635,36.0849,0.43381,59.785,False,True,900,10,28
264,2021-10-22 13:40:00,18.0123,9.5359,9.4901,18.6868,62.7269,58.1352,0.34843,56.407,False,True,900,10,28
265,2021-10-22 13:40:00,20.5043,14.5186,14.4176,21.8329,50.0749,61.5855,0.4825,80.267,False,True,900,10,28
266,2022-02-18 13:00:00,22.8775,20.6081,19.714,23.1879,8.3746,11.0063,0.29945,,True,False,900,11,19
267,2022-02-18 13:00:00,17.1143,16.9472,15.9418,18.032,1.4464,4.0569,0.35791,,True,False,900,11,19
268,2022-02-18 13:00:00,17.3432,13.9051,13.8168,17.4938,12.2098,81.9469,0.31365,147.595,False,True,900,11,19
269,2022-02-18 13:00:00,24.166,16.0238,15.9354,24.62,63.9917,13.642,1.40177,85.25,False,True,900,11,19
270,2022-02-18 13:00:00,20.9739,18.133,18.053,22.6754,17.7241,19.8736,0.227,,True,False,900,11,19
271,2022-02-18 13:00:00,20.2616,18.5972,16.1871,22.1115,-1.9976,-95.6857,0.73344,,True,False,900,11,19
272,2022-02-18 13:00:00,21.1693,18.2393,18.0821,22.7088,13.5342,25.135,0.32469,,True,False,900,11,19
273,2022-02-18 13:00:00,24.3843,16.6453,16.5211,24.4848,46.7458,87.264,0.23969,78.632,False,True,900,11,19
274,2022-02-18 13:00:00,21.8817,19.1552,19.0634,22.4431,20.8041,-27.0411,0.22305,,True,False,900,11,19
275,2022-02-18 13:00:00,0.5508,16.6455,0.527,20.8242,20.8039,-161.947,1.49926,,True,False,900,11,19
276,2022-02-18 13:00:00,24.9869,18.4778,18.3703,25.1663,37.2856,88.0934,0.31195,97.892,False,True,900,11,19
277,2022-02-18 13:00:00,24.2724,15.6643,15.619,24.4771,44.2237,146.0246,0.51927,44.776,False,True,900,11,19
278,2022-02-18 13:00:00,22.3067,16.9161,16.8041,22.6058,31.6032,83.2685,0.28668,116.291,False,True,900,11,19
279,2022-02-18 13:00:00,24.6584,18.2348,18.2094,24.7721,35.0148,82.3912,0.24314,101.977,False,True,900,11,19
280,2022-02-18 13:00:00,24.4885,19.1946,19.1557,24.663,29.5059,67.4578,0.23962,131.995,False,True,900,11,19
281,2022-02-18 13:00:00,17.5361,13.315,11.5368,18.8203,11.6272,-83.3663,0.69898,1.034,False,True,900,11,19
282,2022-02-18 13:00:00,19.1459,14.7926,10.0707,19.5431,-26.7602,201.4182,1.56602,3.043,False,True,900,11,19
283,2022-02-18 13:00:00,10.3792,15.1079,6.6887,24.4076,15.267,-27.8603,1.99911,,True,False,900,11,19
284,2022-02-18 13:00:00,14.2616,16.4309,10.0573,16.8671,-50.7345,67.2259,1.52466,,True,False,900,11,19
285,2021-10-06 16:40:00,12.2555,9.6086,9.4295,13.1565,23.3959,35.6144,0.51375,72.832,False,True,900,12,10
286,2021-10-06 16:40:00,16.3367,8.9494,8.6948,16.8434,38.5167,78.2848,0.87541,22.681,False,True,900,12,10
287,2021-10-06 16:40:00,15.5404,10.575,10.1961,16.3765,26.8376,43.3675,0.70591,43.969,False,True,900,12,10
288,2021-10-06 16:40:00,16.4134,12.8951,12.5512,17.0623,7.5749,74.6162,0.47034,28.638,False,True,900,12,10
289,2021-10-06 16:40:00,16.5327,11.4191,11.1576,17.3344,25.3449,29.7282,0.65005,38.628,False,True,900,12,10
290,2021-10-06 16:40:00,17.0261,14.1363,13.9917,17.7717,4.3763,48.0609,0.32348,,True,False,900,12,10
291,2021-10-06 16:40:00,22.3134,17.0848,16.988,22.3481,13.3244,124.5309,0.5369,30.442,False,True,900,12,10
292,2021-10-06 16:40:00,22.3994,16.6339,16.5164,22.4125,10.1476,136.6866,0.60903,9.673,False,True,900,12,10
293,2021-10-06 16:40:00,21.8132,16.8664,16.7483,21.8996,8.1358,122.9903,0.52048,17.329,False,True,900,12,10
294,2021-10-06 16:40:00,22.3717,16.7105,16.6336,22.3991,12.3111,138.4113,0.59455,17.451,False,True,900,12,10
295,2021-10-06 17:40:00,14.21,13.786,13.7054,15.1037,6.9086,14.2441,0.22536,,True,False,900,13,19
296,2021-10-06 17:40:00,17.9104,15.0728,15.0114,17.9471,16.7905,45.374,0.20868,,True,False,900,13,19
297,2021-10-06 17:40:00,17.5287,14.822,14.7626,17.5599,16.4065,41.8827,0.26734,,True,False,900,13,19
298,2021-10-06 17:40:00,16.7866,14.329,14.2888,16.9509,15.8673,35.0571,0.1881,,True,False,900,13,19
299,2021-10-06 17:40:00,19.1203,15.4504,15.403,19.2543,18.4473,83.3727,0.32445,,True,False,900,13,19
300,2021-10-06 17:40:00,18.2244,14.1033,12.6774,18.4584,11.9344,123.0882,0.7592,20.777,False,True,900,13,19
301,2021-10-06 17:40:00,19.2743,15.4146,15.3903,19.3433,18.7467,85.9316,0.37086,145.586,False,True,900,13,19
302,2021-10-06 17:40:00,12.9095,14.5315,12.7844,15.8787,5.7152,-39.3146,0.29386,,True,False,900,13,19
303,2021-10-06 17:40:00,17.2478,7.6593,7.6542,17.3675,57.7082,98.8899,0.26765,24.27,False,True,900,13,19
304,2021-10-06 17:40:00,15.6765,7.2355,7.2282,15.896,53.1945,87.7523,0.17221,48.207,False,True,900,13,19
305,2021-10-06 17:40:00,16.5051,7.2976,7.2885,16.8959,62.0926,89.2977,0.18644,48.215,False,True,900,13,19
306,2021-10-06 17:40:00,16.3745,7.5902,7.5779,16.6641,53.3823,86.528,0.18126,47.077,False,True,900,13,19
307,2021-10-06 17:40:00,18.8667,8.1713,8.1545,19.1802,65.3338,104.3027,0.22294,36.214,False,True,900,13,19
308,2021-10-06 17:40:00,17.7588,7.4485,7.4398,18.0178,64.861,97.4567,0.23066,36.239,False,True,900,13,19
309,2021-10-06 17:40:00,14.7126,3.7353,3.7219,15.2321,65.4304,114.2688,0.73487,12.44,False,True,900,13,19
310,2021-10-06 17:40:00,14.6716,3.9789,3.9722,14.9995,63.6858,135.9411,0.61028,12.403,False,True,900,13,19
311,2021-10-06 17:40:00,17.5401,3.7784,3.7658,17.949,77.7583,186.8181,0.90547,12.35,False,True,900,13,19
312,2021-10-06 17:40:00,16.0916,3.6277,3.6248,16.3464,69.3826,161.1411,0.73048,11.789,False,True,900,13,19
313,2021-10-06 17:40:00,16.0098,3.5958,3.5898,16.6081,76.5879,153.3122,0.95628,12.452,False,True,900,13,19
314,2021-10-06 18:10:00,17.7476,11.5674,11.5499,17.955,28.8022,183.5504,0.74013,22.116,False,True,900,14,17
315,2021-10-06 18:10:00,18.3111,11.2779,11.2742,18.3701,32.6639,142.3988,0.52886,22.235,False,True,900,14,17
316,2021-10-06 18:10:00,18.822,11.6407,11.4249,18.8721,28.5093,167.4962,0.60711,12.654,False,True,900,14,17
317,2021-10-06 18:10:00,18.2577,11.4986,11.488,18.3446,31.4837,151.1863,0.51642,24.571,False,True,900,14,17
318,2021-10-06 18:10:00,17.4187,12.8257,12.8211,17.4989,25.0913,64.2298,0.20771,90.639,False,True,900,14,17
319,2021-10-06 18:10:00,18.9014,12.8434,12.8219,18.9734,38.3872,79.046,0.44802,58.216,False,True,900,14,17
320,2021-10-06 18:10:00,17.3332,12.2059,12.1954,17.3828,30.0838,65.6658,0.17196,92.738,False,True,900,14,17
321,2021-10-06 18:10:00,17.7585,5.2208,5.2117,17.8939,54.4013,303.994,1.00131,8.541,False,True,900,14,17
322,2021-10-06 18:10:00,13.6175,6.5879,6.5861,15.2286,40.198,188.1622,0.83563,24.334,False,True,900,14,17
323,2021-10-06 18:10:00,18.6137,5.163,5.1432,18.7445,58.6247,307.9294,1.05518,7.36,False,True,900,14,17
324,2021-10-06 18:10:00,17.6576,6.7756,6.7545,17.7266,43.5307,261.1654,1.06424,7.571,False,True,900,14,17
325,2021-10-06 18:10:00,19.5861,5.7918,5.7717,19.8039,56.6472,341.6549,1.23002,7.808,False,True,900,14,17
326,2021-10-06 18:10:00,18.2187,7.5633,7.5366,18.3432,44.028,265.9379,1.08917,9.795,False,True,900,14,17
327,2021-10-06 18:10:00,15.4103,6.2672,6.2503,15.5523,30.4053,232.4791,0.91396,6.006,False,True,900,14,17
328,2021-10-06 18:10:00,17.1493,5.2143,5.2041,17.2058,50.9666,283.3943,0.95702,8.941,False,True,900,14,17
329,2021-10-06 18:10:00,17.8586,5.4157,5.3867,18.0575,47.8871,331.3576,1.18204,7.525,False,True,900,14,17
330,2021-10-06 18:10:00,18.6275,4.5868,4.5771,18.7788,63.0196,314.3501,0.99854,7.646,False,True,900,14,17
331,2021-11-04 18:30:00,19.1675,19.0957,18.9493,19.6478,1.4261,-20.7736,0.11613,,True,False,900,15,15
332,2021-11-04 18:30:00,18.363,18.9978,18.0833,19.3846,-3.6559,-38.5602,0.23049,,True,False,900,15,15
333,2021-11-04 18:30:00,18.8074,18.4042,17.8661,19.0725,-3.2266,-4.3178,0.10243,,True,False,900,15,15
334,2021-11-04 18:30:00,17.7183,19.1368,17.5121,19.3082,-10.4214,-27.9326,0.17433,,True,False,900,15,15
335,2021-11-04 18:30:00,12.5259,17.6857,1.2174,18.6596,1.2549,-17.0161,0.59773,,True,False,900,15,15
336,2021-11-04 18:30:00,20.6217,17.6756,17.6426,20.7645,13.2875,28.8357,0.16123,,True,False,900,15,15
337,2021-11-04 18:30:00,20.443,17.4,17.3815,20.4934,12.0949,33.362,0.21334,,True,False,900,15,15
338,2021-11-04 18:30:00,18.7101,17.2548,17.2303,18.9409,7.5451,11.3728,0.14114,,True,False,900,15,15
339,2021-11-04 18:30:00,19.1232,19.8041,18.6805,20.9671,4.9567,-31.5512,0.22755,,True,False,900,15,15
340,2021-11-04 18:30:00,21.5318,19.8746,19.85,21.583,7.2609,2.0575,0.17992,,True,False,900,15,15
341,2021-11-04 18:30:00,21.9718,19.8226,19.7994,22.0072,11.0429,18.413,0.2176,,True,False,900,15,15
342,2021-11-04 18:30:00,19.7304,15.628,15.6069,19.8605,25.3672,35.5666,0.21236,142.075,False,True,900,15,15
343,2021-11-04 18:30:00,18.0588,14.4947,14.0955,18.4705,17.0544,35.134,0.24337,144.208,False,True,900,15,15
344,2021-11-04 18:30:00,17.5944,16.0564,16.0492,17.7883,8.6648,-4.8161,0.12523,,True,False,900,15,15
345,2021-11-04 18:30:00,19.3636,14.207,14.1843,19.8493,27.7519,43.5613,0.22639,80.217,False,True,900,15,15
346,2021-11-04 18:50:00,20.3339,19.465,19.4423,20.4173,4.6662,-7.5702,0.06631,,True,False,900,16,16
347,2021-11-04 18:50:00,19.9762,19.3908,19.3565,20.0787,3.6018,-15.155,0.07987,,True,False,900,16,16
348,2021-11-04 18:50:00,19.5404,19.3787,19.2487,19.974,2.0605,-28.7794,0.12009,,True,False,900,16,16
349,2021-11-04 18:50:00,17.1543,18.5379,16.9681,19.0459,0.528,-59.5301,0.231,,True,False,900,16,16
350,2021-11-04 18:50:00,19.1537,18.6196,18.5995,19.4581,4.4576,-11.496,0.07183,,True,False,900,16,16
351,2021-11-04 18:50:00,20.4059,20.2179,19.554,20.7213,-0.5044,-44.9264,0.22336,,True,False,900,16,16
352,2021-11-04 18:50:00,21.7316,20.3627,20.3366,21.7901,8.8584,4.537,0.0853,,True,False,900,16,16
353,2021-11-04 18:50:00,21.3014,20.3923,20.377,21.7436,8.4042,-2.74,0.0941,,True,False,900,16,16
354,2021-11-04 18:50:00,19.6844,19.8913,19.4456,20.4919,1.5334,-39.664,0.16626,,True,False,900,16,16
355,2021-11-04 18:50:00,21.4288,20.3847,20.3717,21.5236,6.7502,-7.2781,0.08265,,True,False,900,16,16
356,2021-11-04 18:50:00,22.4488,18.6928,18.6714,22.5169,23.2819,39.0836,0.16277,,True,False,900,16,16
357,2021-11-04 18:50:00,22.6941,17.3756,17.3532,22.7236,29.5218,79.5695,0.31778,119.499,False,True,900,16,16
358,2021-11-04 18:50:00,21.5882,18.3469,18.3388,21.8813,23.0572,23.2948,0.07618,,True,False,900,16,16
359,2021-11-04 18:50:00,22.1631,18.5358,18.5169,22.2174,21.1558,37.9426,0.16697,,True,False,900,16,16
360,2021-11-04 18:50:00,17.012,16.9316,16.4257,18.9386,11.7055,-19.4181,0.16397,,True,False,900,16,16
361,2021-11-04 18:50:00,20.9913,17.8058,17.7778,21.0673,18.2382,44.4475,0.2684,,True,False,900,16,16
362,2021-11-09 12:10:00,19.6464,17.7077,17.6977,19.7637,13.3804,12.141,0.11755,,True,False,900,17,20
363,2021-11-09 12:10:00,19.4877,16.9464,16.9301,19.6577,17.9198,10.9774,0.16623,,True,False,900,17,20
364,2021-11-09 12:10:00,19.6663,16.1667,16.1511,19.9331,25.6724,14.7533,0.18858,,True,False,900,17,20
365,2021-11-09 12:10:00,19.2117,16.6091,16.5906,19.35,17.8974,12.4868,0.15273,,True,False,900,17,20
366,2021-11-09 12:10:00,18.2395,13.5303,13.5072,18.4487,35.6207,4.0862,0.25353,119.164,False,True,900,17,20
367,2021-11-09 12:10:00,19.0633,7.2459,7.2415,19.5347,92.0477,51.6385,0.63335,44.822,False,True,900,17,20
368,2021-11-09 12:10:00,19.6022,5.6906,5.687,19.6712,101.5079,123.0839,1.03363,30.852,False,True,900,17,20
369,2021-11-09 12:10:00,19.9178,9.3615,9.3576,20.1124,81.1192,36.5226,0.31248,58.782,False,True,900,17,20
370,2021-11-09 12:10:00,19.8278,8.8665,8.8587,19.9209,78.0409,84.5963,0.68013,41.921,False,True,900,17,20
371,2021-11-09 12:10:00,18.1111,10.5617,10.5529,18.2462,57.3723,9.6823,0.30865,85.415,False,True,900,17,20
372,2021-11-09 12:10:00,20.4911,10.6775,10.6456,20.5283,53.047,217.5169,1.09044,19.706,False,True,900,17,20
373,2021-11-09 12:10:00,20.4151,12.7758,12.7683,20.4615,35.1878,227.2695,1.12883,19.141,False,True,900,17,20
374,2021-11-09 12:10:00,19.7307,13.2341,13.2054,19.745,27.8649,194.9536,0.85458,20.815,False,True,900,17,20
375,2021-11-09 12:10:00,19.6382,13.3825,13.3289,19.6605,19.6326,223.447,0.90752,15.11,False,True,900,17,20
376,2021-11-09 12:10:00,21.2652,14.4672,14.4553,21.4248,36.3959,163.0409,0.78624,35.793,False,True,900,17,20
377,2021-11-09 12:10:00,21.7482,13.4308,13.4261,21.7718,46.3639,168.7655,0.96181,28.993,False,True,900,17,20
378,2021-11-09 12:10:00,18.5539,0.8639,0.8415,18.7542,123.8775,177.5915,1.84709,22.357,False,True,900,17,20
379,2021-11-09 12:10:00,20.2745,11.6651,11.6455,20.4563,63.3451,29.6523,0.36865,61.525,False,True,900,17,20
380,2021-11-09 12:10:00,20.2755,1.3878,1.373,20.4492,137.1498,138.1324,1.70578,27.78,False,True,900,17,20
381,2021-11-09 12:10:00,19.9175,7.0271,7.0071,20.0361,98.4655,80.9344,0.49486,50.539,False,True,900,17,20
382,2022-03-07 16:00:00,20.1542,17.758,17.6912,20.3802,17.1008,30.5099,0.17339,,True,False,900,18,14
383,2022-03-07 16:00:00,14.4931,17.286,14.4475,17.9629,-2.7134,-121.6709,0.51622,,True,False,900,18,14
384,2022-03-07 16:00:00,20.3504,17.9084,17.8809,20.5081,16.2176,29.6028,0.17935,,True,False,900,18,14
385,2022-03-07 16:00:00,13.3938,15.9717,13.2068,16.8532,1.0352,-84.888,0.3835,,True,False,900,18,14
386,2022-03-07 16:00:00,19.629,17.6088,17.5764,19.8269,12.1108,43.4139,0.16254,,True,False,900,18,14
387,2022-03-07 16:00:00,14.2438,14.6774,14.174,14.8713,-0.5539,-7.9767,0.06168,,True,False,900,18,14
388,2022-03-07 16:00:00,0.1752,14.7884,0.0457,15.211,-12.8711,-107.3838,1.28103,,True,False,900,18,14
389,2022-03-07 16:00:00,14.0197,14.3968,13.946,14.5028,0.0057,-6.893,0.04387,,True,False,900,18,14
390,2022-03-07 16:00:00,13.4302,14.0578,13.3801,14.1441,-0.6411,-15.7706,0.06471,,True,False,900,18,14
391,2022-03-07 16:00:00,6.0592,15.3577,1.227,19.0264,14.3055,-109.3926,1.19993,,True,False,900,18,14
392,2022-03-07 16:00:00,20.1031,15.9919,15.933,20.1196,22.3992,49.9903,0.19673,144.901,False,True,900,18,14
393,2022-03-07 16:00:00,0.0467,13.0591,0.0431,14.1881,-10.2883,-277.8107,1.3785,,True,False,900,18,14
394,2022-03-07 16:00:00,0.5128,13.5078,0.1888,14.8339,5.8877,-164.3691,1.21901,,True,False,900,18,14
395,2022-03-07 16:00:00,14.0154,12.9654,12.9376,14.2201,7.8337,0.1105,0.06527,,True,False,900,18,14
396,2022-03-07 16:10:00,17.3504,11.7039,11.5578,17.4263,23.4242,67.7311,0.28969,63.764,False,True,900,19,10
397,2022-03-07 16:10:00,15.9274,12.5738,12.5376,17.5583,34.7819,-29.6155,0.30814,139.66,False,True,900,19,10
398,2022-03-07 16:10:00,18.5785,11.7483,11.5884,18.8559,40.9033,81.1371,0.47333,46.735,False,True,900,19,10
399,2022-03-07 16:10:00,14.9589,11.2033,11.0171,16.6496,30.2109,65.8682,0.33532,121.452,False,True,900,19,10
400,2022-03-07 16:10:00,16.8164,12.5628,12.5188,17.2152,26.7497,39.0261,0.16875,105.09,False,True,900,19,10
401,2022-03-07 16:10:00,13.789,8.7631,8.7462,13.8051,33.7526,44.6543,0.2086,64.639,False,True,900,19,10
402,2022-03-07 16:10:00,14.0176,8.6877,8.6671,14.0469,38.5771,28.9025,0.30297,58.467,False,True,900,19,10
403,2022-03-07 16:10:00,7.6358,9.1345,1.5022,13.5406,24.3337,7.8247,0.69647,,True,False,900,19,10
404,2022-03-07 16:10:00,14.71,8.9406,8.9237,14.8383,37.584,87.1005,0.71118,36.233,False,True,900,19,10
405,2022-03-07 16:10:00,13.8151,8.916,8.8894,13.951,29.7662,94.6855,0.72197,31.93,False,True,900,19,10
406,2020-11-30 14:50:00,16.4172,13.3576,13.191,16.9535,8.721,-11.6923,0.28153,,True,False,900,20,31
407,2020-11-30 14:50:00,14.7883,12.0296,11.5155,15.1164,5.1074,62.064,0.30941,23.893,False,True,900,20,31
408,2020-11-30 14:50:00,15.0798,12.5917,12.4041,15.3603,6.6955,19.5291,0.20671,,True,False,900,20,31
409,2020-11-30 14:50:00,16.8102,13.0301,12.7711,17.3879,12.4033,3.1588,0.22067,119.929,False,True,900,20,31
410,2020-11-30 14:50:00,15.8028,12.2642,11.9847,16.3305,11.892,-0.9777,0.2017,47.977,False,True,900,20,31
411,2020-11-30 14:50:00,15.642,10.1757,10.0544,16.2721,21.2674,54.5146,0.17633,23.965,False,True,900,20,31
412,2020-11-30 14:50:00,16.079,10.6032,10.5796,16.8029,20.0267,69.1092,0.20738,23.815,False,True,900,20,31
413,2020-11-30 14:50:00,15.6395,8.2198,7.9812,16.4384,32.713,72.4399,0.25265,15.056,False,True,900,20,31
414,2020-11-30 14:50:00,16.1396,9.5956,9.5713,17.0843,25.6557,83.2426,0.2415,15.693,False,True,900,20,31
415,2020-11-30 14:50:00,12.5502,6.7643,6.7064,12.7059,40.0429,-12.0267,0.35229,24.161,False,True,900,20,31
416,2020-11-30 14:50:00,16.7332,6.3737,6.3485,17.5696,51.3614,99.7637,0.45741,9.736,False,True,900,20,31
417,2020-11-30 14:50:00,17.2015,12.7671,12.5014,17.6194,17.9272,20.4647,0.17233,48.123,False,True,900,20,31
418,2020-11-30 14:50:00,16.1657,12.6656,12.5529,16.661,12.4983,-7.9363,0.21099,137.966,False,True,900,20,31
419,2020-11-30 14:50:00,15.9074,12.1111,11.9014,16.422,15.4656,3.4244,0.16551,120.036,False,True,900,20,31
420,2020-11-30 14:50:00,16.3937,12.5906,12.436,16.8682,15.3413,8.982,0.16075,120.234,False,True,900,20,31
421,2020-11-30 14:50:00,18.336,13.3381,13.1522,18.4357,19.6105,68.2347,0.25754,24.454,False,True,900,20,31
422,2020-11-30 14:50:00,17.7658,12.9858,12.6452,17.9334,18.7378,59.5169,0.24588,24.481,False,True,900,20,31
423,2020-11-30 14:50:00,18.6515,13.2523,12.5586,18.7358,21.1578,98.886,0.39754,24.369,False,True,900,20,31
424,2020-11-30 14:50:00,17.6653,13.276,11.8283,17.7194,16.4154,89.0884,0.58866,24.404,False,True,900,20,31
425,2020-11-30 14:50:00,18.2538,13.3307,10.9973,18.3128,16.6428,104.0444,0.79191,24.393,False,True,900,20,31
426,2020-11-30 14:50:00,16.2182,13.7282,12.4702,16.6515,9.6013,67.4078,0.37263,,True,False,900,20,31
427,2020-11-30 14:50:00,16.9058,13.4533,13.2729,17.0548,12.6384,63.0686,0.24375,144.631,False,True,900,20,31
428,2020-11-30 14:50:00,18.6728,14.3716,13.9141,19.0346,14.9586,87.4766,0.33192,24.586,False,True,900,20,31
429,2020-11-30 14:50:00,18.301,14.2507,13.9672,18.3582,16.916,71.1786,0.28404,48.627,False,True,900,20,31
430,2020-11-30 14:50:00,18.6496,13.1658,11.9975,18.7306,32.5818,86.6863,0.96168,24.641,False,True,900,20,31
431,2020-11-30 14:50:00,19.729,14.762,14.6755,20.0205,19.7641,61.4101,0.24907,48.779,False,True,900,20,31
432,2020-11-30 14:50:00,18.7507,12.438,11.9502,18.9047,35.3013,55.9376,0.26117,72.518,False,True,900,20,31
433,2020-11-30 14:50:00,11.4133,11.4736,11.0618,14.9282,21.8273,-67.2628,0.45232,,True,False,900,20,31
